timestamp,title,price,original_price,shipping,item_url
2026-03-17 04:47:10,Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,$51.82,"$56.95 | 9% OFF
Previous price: $56.95 9% off",Free shipping,https://www.ebay.com/itm/296262723993?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2026-03-17 04:47:10,Anker PowerConf C200 2K Webcam w/ AI-Noise Canceling Mic Built-In Privacy Cover,$43.14,"$59.99 | 28% OFF
Previous price: $59.99 28% off",Free shipping,https://www.ebay.com/itm/385039764481?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2026-03-17 04:47:10,Kanto YU2 Powered Desktop Computer Speakers - Matte White - Pair,$216.00,"$299.99 | 28% OFF
Previous price: $299.99 28% off",Free shipping,https://www.ebay.com/itm/167509917471?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2026-03-17 04:47:10,Spigen [Ultra Hybrid Pro] Case | for iPad Mini 6/7 (2024/2021),$29.99,N/A,Free shipping,https://www.ebay.com/itm/276833218415?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2026-03-17 04:47:10,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/computer-accessories
2026-03-17 04:47:10,Apple AirTag Bluetooth GPS Tracker Silver MX532AM/A A2187 For iPhone & iPad,$21.75,"$30.00 | 28% OFF
Previous price: $30.00 28% off",Free shipping,https://www.ebay.com/itm/296373153889?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2026-03-17 04:47:10,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,$144.95,"$250.00 | 42% OFF
Previous price: $250.00 42% off",Free shipping,https://www.ebay.com/itm/285636515887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2026-03-17 04:47:10,Apple iPhone 14 128/256/512GB Unlocked Good All Colors,$251.86,N/A,Free shipping,https://www.ebay.com/itm/127566082117?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2026-03-17 04:47:10,Apple Watch Ultra 2 2nd Generation GPS & Cellular 49mm - Titanium - Excellent,$396.99,N/A,Free shipping,https://www.ebay.com/itm/186153928007?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2026-03-17 04:47:10,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/more-cell-phones-accessories
2026-03-17 04:47:10,"NETGEAR Nighthawk CM3000 DOCSIS 3.1 Mid/high-Split Cable Modem,Black-Refurbished",$169.99,"$299.99 | 43% OFF
Previous price: $299.99 43% off",Free shipping,https://www.ebay.com/itm/135708534618?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2026-03-17 04:47:10,PNY NVIDIA GeForce RTX™ 5070 12GB OC Triple Fan Graphics Card,$580.00,N/A,Free shipping,https://www.ebay.com/itm/336425365422?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2026-03-17 04:47:10,MSI GeForce RTX 4060 8GB GDDR6 VENTUS 2X BLACK OC VIDEO CARD,$239.00,"$499.00 | 52% OFF
Previous price: $499.00 52% off",Free shipping,https://www.ebay.com/itm/226473009524?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2026-03-17 04:47:10,"MSI G274QPF 27"" WQHD Flat Rapid IPS Gaming Monitor, 170Hz/1ms HDR400",$119.99,"$219.99 | 45% OFF
Previous price: $219.99 45% off",Free shipping,https://www.ebay.com/itm/145613148025?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2026-03-17 04:47:10,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/more-computer-accessories
2026-03-17 06:52:01,"Bose Solo Soundbar 2 Home Theater, Certified Refurbished",$93.00,"$199.00 | 53% OFF
Previous price: $199.00 53% off",Free shipping,https://www.ebay.com/itm/167031735841?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,eufy SoloCam S3 Solar Wireless Security Camera 360°PTZ 3K Dual-Cam Night Vision,$94.99,"$199.99 | 53% OFF
Previous price: $199.99 53% off",N/A,https://www.ebay.com/itm/386708545260?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,$51.82,"$56.95 | 9% OFF
Previous price: $56.95 9% off",N/A,https://www.ebay.com/itm/296262723993?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,eufy SoloCam S340 Outdoor Solar Security Camera 3K Dual-Camera Pan&Tilt 8xZoom,$105.00,"$199.99 | 47% OFF
Previous price: $199.99 47% off",N/A,https://www.ebay.com/itm/387549414157?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Soundcore Liberty 4 NC Wireless Earbuds 98.5% Noise Reduction Adaptive ANC 2.0,$44.99,"$99.99 | 55% OFF
Previous price: $99.99 55% off",N/A,https://www.ebay.com/itm/383768416887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,JBL Endurance Peak 3 In Ear Wireless Dust and Water Proof Headphones - Black,$56.45,"$100.00 | 44% OFF
Previous price: $100.00 44% off",N/A,https://www.ebay.com/itm/277088748339?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Soundcore P30i Wireless Earbuds Smart Noise Cancelling Headphones 2-in-1 Case,$21.99,"$49.99 | 56% OFF
Previous price: $49.99 56% off",N/A,https://www.ebay.com/itm/384343398732?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"Soundcore Motion X600 Portable Bluetooth Speaker Wireless Hi-Res Waterproof ,50W",$105.99,"$199.99 | 47% OFF
Previous price: $199.99 47% off",N/A,https://www.ebay.com/itm/384513193312?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Epson BrightLink 1485Fi FHD 5000Lumen 3LCD Interactive Classroom Laser Projector,"$1,357.00","$3,099.00 | 56% OFF
Previous price: $3,099.00 56% off",N/A,https://www.ebay.com/itm/175297139043?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"Samsung QN43LS03FA The Frame 43"" QLED 4K UHD HDR Smart TV – 2025 Model",$525.00,"$697.99 | 25% OFF
Previous price: $697.99 25% off",N/A,https://www.ebay.com/itm/187269094491?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,eufy SoloCam S220 Wireless Home Security System 2K Outdoor Cameras Solar Powered,$162.00,"$379.99 | 57% OFF
Previous price: $379.99 57% off",N/A,https://www.ebay.com/itm/383934385527?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,eufy eufyCam 3 Wireless Solar Camera System 4K Outdoor Cam 4pcs Security Cameras,$332.99,"$699.99 | 52% OFF
Previous price: $699.99 52% off",N/A,https://www.ebay.com/itm/389351804628?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Samsung Galaxy Buds 3 Pro AI Wireless Active Noise Cancelling Earbuds - Silver,$106.95,"$150.00 | 29% OFF
Previous price: $150.00 29% off",N/A,https://www.ebay.com/itm/286661893859?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,$144.95,"$250.00 | 42% OFF
Previous price: $250.00 42% off",N/A,https://www.ebay.com/itm/285636515887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"eufy Security eufyCam S3 Pro Add-on Camera with Solar Panel, Outdoor Wireless 4K",$152.00,"$169.99 | 11% OFF
Previous price: $169.99 11% off",N/A,https://www.ebay.com/itm/384256171857?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"Pioneer DMH-W3000NEX 6.8"" Touchscreen Apple CarPlay Android Auto Receiver",$279.00,"$399.99 | 30% OFF
Previous price: $399.99 30% off",N/A,https://www.ebay.com/itm/156739552603?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,LG 55 inch OLED evo G5 4K UHD Smart TV + Wall Mount – 2025 Model – OLED55G5WUA,"$1,309.00","$1,796.99 | 27% OFF
Previous price: $1,796.99 27% off",N/A,https://www.ebay.com/itm/167723590879?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,JBL Boombox 3 Portable Waterproof Bluetooth Speaker - Black,$282.00,"$499.95 | 44% OFF
Previous price: $499.95 44% off",N/A,https://www.ebay.com/itm/167923835076?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Anker Soundcore 2 Wireless Bluetooth Speaker Bass Dual-Driver IPX7 12W|Refurbish,$22.99,"$44.99 | 49% OFF
Previous price: $44.99 49% off",N/A,https://www.ebay.com/itm/384702107204?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Soundcore Liberty 4 Pro Wireless Earbuds Noise Cancelling 7-Sensor ANC|Refurbish,$71.99,"$129.99 | 45% OFF
Previous price: $129.99 45% off",N/A,https://www.ebay.com/itm/383509044329?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Soundcore V20i Open-Ear Headphones Bassup Bluetooth5.4 Earbuds for Sport Fitness,$20.69,"$39.99 | 48% OFF
Previous price: $39.99 48% off",N/A,https://www.ebay.com/itm/384400156306?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Apple AirPods Pro 3 (3rd Gen) Magsafe USB-C Charging Case Replacement A3122,$60.90,"$250.00 | 76% OFF
Previous price: $250.00 76% off",N/A,https://www.ebay.com/itm/297922109604?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"JBL JBLPBOTGESAM-Z PARTYBOX ON-THE-GO ESSENTIAL, Black - Certified Refurbished",$227.99,"$349.95 | 35% OFF
Previous price: $349.95 35% off",N/A,https://www.ebay.com/itm/135873285073?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"Apple MacBook Pro (16-inch, M1 Pro, 2021) 16GB RAM -512GB SSD - Good",$679.00,N/A,Free shipping,https://www.ebay.com/itm/366193782181?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Soundcore Space One Wireless Headphones 40H ANC Playtime 2XStronger Voice Reduct,$59.99,"$99.99 | 40% OFF
Previous price: $99.99 40% off",N/A,https://www.ebay.com/itm/383751650575?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,eufy SoloCam E30 2-Cam Kit 2K Solar Camera Outdoor Wireless 360° Pan AI Tracking,$181.00,"$229.99 | 21% OFF
Previous price: $229.99 21% off",N/A,https://www.ebay.com/itm/389106498239?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Anker PowerConf S3 Bluetooth Speakerphone Conference Speaker for Meeting |Refurb,$53.99,"$99.99 | 46% OFF
Previous price: $99.99 46% off",N/A,https://www.ebay.com/itm/384274854019?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,eufy SoloCamE30 2K Wireless Outdoor Solar Cameras 360° Pan AI Tracking 2 Pack,$162.00,"$199.99 | 19% OFF
Previous price: $199.99 19% off",N/A,https://www.ebay.com/itm/389106532526?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"Pioneer DMH-WT6000NEX 10.1"" Touchscreen Receiver w/ Wireless CarPlay & Bluetooth",$556.00,"$899.99 | 38% OFF
Previous price: $899.99 38% off",N/A,https://www.ebay.com/itm/186995662484?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Cobra CXT385 23-Mile 2-Way Radios Walkie-Talkies - Pair - Refurbished,$17.80,"$34.80 | 49% OFF
Previous price: $34.80 49% off",N/A,https://www.ebay.com/itm/165198388220?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,JBL BAR 700MK2 7.1-Channel 780W Dolby Atmos Soundbar System w/ Subwoofer,$539.00,"$899.95 | 40% OFF
Previous price: $899.95 40% off",N/A,https://www.ebay.com/itm/187656775458?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,$581.10,N/A,Free shipping,https://www.ebay.com/itm/356227859677?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"Bose QuietComfort Noise Cancelling Headphones, Certified Refurbished",$187.00,"$199.00 | 6% OFF
Previous price: $199.00 6% off",Free shipping,https://www.ebay.com/itm/166819315978?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"Garmin dezl OTR720 Touchscreen 7"" Trucking GPS Navigator 010-02924-00",$319.99,"$449.99 | 29% OFF
Previous price: $449.99 29% off",Free shipping,https://www.ebay.com/itm/187700000728?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Soundcore Motion X600 Portable Speaker Hi-Res Spatial Audio Waterproof50W|Refurb,$105.99,"$199.99 | 47% OFF
Previous price: $199.99 47% off",Free shipping,https://www.ebay.com/itm/383968432334?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Samsung Galaxy S21 5G 128GB G991U Unlocked - Good,$135.99,N/A,Free shipping,https://www.ebay.com/itm/254987231741?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,"Acer Aspire AI 14"" Touch Laptop Intel Core Ultra 5 16GB RAM 1TB SSD Refurbished",$371.99,"$579.99 | 36% OFF
Previous price: $579.99 36% off",Free shipping,https://www.ebay.com/itm/256960845305?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2026-03-17 06:52:01,Apple iPhone 14 128/256/512GB Unlocked Good All Colors,$251.86,N/A,Free shipping,https://www.ebay.com/itm/127566082117?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2026-03-17 06:52:01,Samsung Galaxy S23 Ultra 256GB S918U Unlocked - Good,$368.99,N/A,Free shipping,https://www.ebay.com/itm/256460585805?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2026-03-17 06:52:01,Google Pixel 7a | 7 | 7 Pro - 128GB 256GB 512GB - Unlocked - Smartphone,$174.95,N/A,Free shipping,https://www.ebay.com/itm/186577116952?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2026-03-17 06:52:01,Samsung Galaxy S21 S991U 5G SM- G991U1 - 128GB - FACTORY UNLOCKED - EXCELLENT,$139.48,N/A,Free shipping,https://www.ebay.com/itm/125641047454?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2026-03-17 06:52:01,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/cell-phones
2026-03-17 06:52:01,"Lenovo IdeaPad Slim 5 16"" Touchscreen Laptop Ryzen AI 7 350 16GB 1TB 83HY001KUS",$492.99,"$699.99 | 30% OFF
Previous price: $699.99 30% off",Free shipping,https://www.ebay.com/itm/236630939369?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2026-03-17 06:52:01,"MSI Crosshair 18 HX AI A2XWGKG-012US 18"" Gaming Laptop QHD U9-275HX 5070 1TB","$1,299.00","$1,699.00 | 24% OFF
Previous price: $1,699.00 24% off",Free shipping,https://www.ebay.com/itm/326849362968?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2026-03-17 06:52:01,Acer Chromebook 514 14 NB FHD Intel i3-N305 8GB RAM 512GB SSD Refurbished,$185.99,"$598.99 | 69% OFF
Previous price: $598.99 69% off",Free shipping,https://www.ebay.com/itm/277327844188?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2026-03-17 06:52:01,"Acer Nitro V 15.6"" Laptop i5-13420H 16GB RAM 512GB SSD 8GB RTX 5050 Refurbished",$650.99,"$898.99 | 28% OFF
Previous price: $898.99 28% off",Free shipping,https://www.ebay.com/itm/257313224756?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2026-03-17 06:52:01,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/laptops-netbooks
2026-03-17 06:52:01,"LG OLED77G5WUA 77"" G5 4K UHD OLED evo Smart TV w/ Wall Mount","$2,299.00",N/A,Free shipping,https://www.ebay.com/itm/297737539543?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2026-03-17 06:52:01,Samsung HW-B750F 5.1ch Bluetooth Soundbar with Wireless Subwoofer – 2025 Model,$218.00,"$427.99 | 49% OFF
Previous price: $427.99 49% off",Free shipping,https://www.ebay.com/itm/157040074913?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2026-03-17 06:52:01,Epson BrightLink 1485Fi FHD 5000Lumen 3LCD Interactive Classroom Laser Projector,"$1,357.00","$3,099.00 | 56% OFF
Previous price: $3,099.00 56% off",Free shipping,https://www.ebay.com/itm/175297139043?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2026-03-17 06:52:01,Samsung 656W 11.1.4-Ch 656W Dolby Atmos Soundbar System HW-Q990D/ZA,$829.98,"$1,599.99 | 48% OFF
Previous price: $1,599.99 48% off",Free shipping,https://www.ebay.com/itm/395482986060?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2026-03-17 06:52:01,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/tv-video-home-audio
2026-03-17 06:52:01,OM System Olympus OM-1 20MP Stacked Sensor Mirrorless Camera,$875.00,N/A,Free shipping,https://www.ebay.com/itm/205975048161?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2026-03-17 06:52:01,Canon EOS R50 Mirrorless Camera Black + 3 Lens Kit 18-45mm + 32GB + Flash & More,$749.95,"$1,054.95 | 29% OFF
Previous price: $1,054.95 29% off",Free shipping,https://www.ebay.com/itm/336181434990?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2026-03-17 06:52:01,Sony a6700 Mirrorless Camera with 16-50mm Lens,"$1,574.95","$2,441.99 | 36% OFF
Previous price: $2,441.99 36% off",Free shipping,https://www.ebay.com/itm/197993871053?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2026-03-17 06:52:01,GoPro MAX2 True 8K 360 Video Action Camera Bundle - Black CHDFZ-311-TH,$349.99,"$569.99 | 39% OFF
Previous price: $569.99 39% off",Free shipping,https://www.ebay.com/itm/136844738794?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2026-03-17 06:52:01,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/cameras-photo
2026-03-17 06:52:01,Resident Evil Requiem PlayStation 5 - For PlayStation 5 - Rated M (Mature +17) -,$77.99,N/A,Free shipping,https://www.ebay.com/itm/298082690431?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2026-03-17 06:52:01,Nintendo Switch OLED 64GB Game Console + 1 Year🛡️ Warranty | 2-Day Shipping📦✈️,$249.95,"$399.99 | 38% OFF
Previous price: $399.99 38% off",Free shipping,https://www.ebay.com/itm/357950678927?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2026-03-17 06:52:01,Nintendo Switch Lite Gaming Handheld - Pick Your Color! + Free 1 Year Warranty🛡,$159.99,"$229.99 | 30% OFF
Previous price: $229.99 30% off",Free shipping,https://www.ebay.com/itm/197909557557?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2026-03-17 06:52:01,Nintendo Switch OLED 64GB Pokemon Scarlet & Violet ✨ Limited Edition ✨ Console,$341.10,"$449.99 | 24% OFF
Previous price: $449.99 24% off",Free shipping,https://www.ebay.com/itm/195687374485?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2026-03-17 06:52:01,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/video-games-consoles
2026-03-17 06:52:01,Apple iPad Pro 2024 13-inch Wi-Fi + Cellular 256GB - M4 Chip - Black - Excellent,$848.99,N/A,Free shipping,https://www.ebay.com/itm/187114714637?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2026-03-17 06:52:01,"Apple iPad Air 5 M1 (2022) 10.9"" 64GB 256GB - WiFi or Cellular - Good",$289.99,N/A,Free shipping,https://www.ebay.com/itm/157484606510?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2026-03-17 06:52:01,Apple iPad Pro 12.9″ (5th Gen 2021) Wi-Fi M1 Excellent Condition 1 Year Warranty,$499.95,N/A,Free shipping,https://www.ebay.com/itm/227211848353?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2026-03-17 06:52:01,"Apple iPad 7th Gen. 128GB, Wi-Fi, 10.2 in Space Gray Model A2197 IOS 18.7",$134.99,N/A,Free shipping,https://www.ebay.com/itm/236504105574?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2026-03-17 06:52:01,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/ipads-tablets-ereaders
2026-03-17 06:52:01,Apple AirTag Bluetooth GPS Tracker Silver MX532AM/A A2187 For iPhone & iPad,$21.75,"$30.00 | 28% OFF
Previous price: $30.00 28% off",Free shipping,https://www.ebay.com/itm/296373153889?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2026-03-17 06:52:01,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,$144.95,"$250.00 | 42% OFF
Previous price: $250.00 42% off",Free shipping,https://www.ebay.com/itm/285636515887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2026-03-17 06:52:01,Apple AirPods Pro 3 Wireless Active Noise Cancelling Earbuds Magsafe MFHP4LL/A,$191.95,N/A,Free shipping,https://www.ebay.com/itm/277504800257?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2026-03-17 06:52:01,Anker 737 Power Bank 24000mAh 3-Port Portable Charger 140W for iPhone 14/MacBook,$74.99,"$159.99 | 53% OFF
Previous price: $159.99 53% off",Free shipping,https://www.ebay.com/itm/385840234596?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2026-03-17 06:52:01,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/phone-cases-accessories
2026-03-17 06:52:01,"Seagate Exos ST22000NM000C 22TB CMR 7200RPM SATA6Gb/s 3.5"" Enterprise Hard Drive",$479.99,N/A,Free shipping,https://www.ebay.com/itm/226543075141?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2026-03-17 06:52:01,"Seagate ST26000NM000C 26TB 256MB 7200RPM 3.5"" SATA 6.0Gb/s Enterprise Hard Drive",$539.99,N/A,Free shipping,https://www.ebay.com/itm/177822694301?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
